x,y,u,v,mag
209538.093,9055504.343,-0.01053,0.00471,0.01154
209229.034,9055642.960,0.02864,-0.01289,0.03140
209170.521,9055876.340,-0.04600,-0.04957,0.06762
208843.619,9055982.343,0.00521,-0.00617,0.00807
209243.691,9077176.910,0.02192,0.04956,0.05419
209426.616,9077381.133,-0.00300,0.06866,0.06873
209346.113,9077593.863,0.00736,0.07271,0.07308
209443.508,9077806.843,-0.00575,0.08141,0.08162
209240.689,9077988.433,-0.02806,0.03560,0.04533
209280.977,9078210.790,-0.01376,0.03447,0.03711
209575.777,9078304.573,-0.01052,0.07585,0.07658
209569.342,9078592.077,-0.00817,0.07523,0.07567
209770.709,9078752.487,-0.00127,0.08413,0.08414
209719.181,9079076.107,0.01071,0.07760,0.07834
209942.811,9079236.707,0.01626,0.09803,0.09937
210204.445,9079116.363,0.00506,0.10159,0.10171
210434.175,9079317.097,0.01590,0.08001,0.08158
210697.453,9079234.530,0.01492,0.08143,0.08279
210935.589,9079432.437,-0.00560,0.09176,0.09193
210890.519,9079721.077,-0.00555,0.09861,0.09876
211095.492,9079946.617,-0.00475,0.10840,0.10850
211390.482,9079950.233,0.00104,0.09117,0.09117
211582.620,9080261.203,0.00113,0.11269,0.11269
211461.979,9080497.537,-0.00623,0.12131,0.12147
211634.802,9080793.823,-0.01210,0.12716,0.12774
211940.530,9080870.583,0.00130,0.12252,0.12253
212107.033,9081187.457,-0.00274,0.12302,0.12305
211959.729,9081406.177,-0.00414,0.11922,0.11929
212124.216,9081726.187,-0.00327,0.11945,0.11950
212437.270,9081813.643,-0.00323,0.11965,0.11969
212608.045,9082118.773,-0.00053,0.11874,0.11874
212923.633,9082156.643,-0.00301,0.12000,0.12003
213106.774,9082428.063,-0.00305,0.12405,0.12409
212981.481,9082689.683,-0.00027,0.12453,0.12453
213191.556,9082956.037,-0.00303,0.12898,0.12902
213505.260,9082909.857,-0.00774,0.12759,0.12783
213716.206,9083120.297,-0.00919,0.13519,0.13550
214014.285,9083006.907,-0.01045,0.13853,0.13892
214229.907,9083202.623,-0.01623,0.14764,0.14853
214164.774,9083515.340,-0.01414,0.14222,0.14292
214398.261,9083704.570,-0.01632,0.13175,0.13276
214687.247,9083593.890,-0.02043,0.12272,0.12441
214922.749,9083791.637,-0.02567,0.12638,0.12896
215218.404,9083701.077,-0.02736,0.13398,0.13675
215455.713,9083913.503,-0.02620,0.13021,0.13282
215755.396,9083805.507,-0.02547,0.13708,0.13942
215975.167,9083983.997,-0.02804,0.12774,0.13078
216288.073,9083849.990,-0.03192,0.11699,0.12127
216458.855,9084048.337,-0.03234,0.11336,0.11788
216723.850,9084082.973,-0.03296,0.11817,0.12268
216919.423,9083917.940,-0.02770,0.12183,0.12494
217189.183,9084118.720,-0.02634,0.11995,0.12281
217411.241,9083975.003,-0.02457,0.11522,0.11781
217678.114,9084145.180,-0.02517,0.11656,0.11925
217712.944,9084453.837,-0.02471,0.11862,0.12117
217993.119,9084569.930,-0.02536,0.11663,0.11936
218027.908,9084858.863,-0.02051,0.11513,0.11694
218303.327,9084973.780,-0.02507,0.12084,0.12341
218548.683,9084803.853,-0.02707,0.11640,0.11951
218838.053,9084894.707,-0.03034,0.11750,0.12135
219106.666,9084686.867,-0.03304,0.11483,0.11949
219416.622,9084739.810,-0.04036,0.12310,0.12955
219453.330,9084996.747,-0.03624,0.11885,0.12425
219734.518,9085096.927,-0.04118,0.12590,0.13247
219983.233,9084944.643,-0.05146,0.12616,0.13625
220249.128,9085079.213,-0.05824,0.12940,0.14191
220506.000,9084912.477,-0.07650,0.12885,0.14985
220781.620,9085027.903,-0.06694,0.13132,0.14740
221032.699,9084857.153,-0.06965,0.13176,0.14903
221294.372,9084992.580,-0.05146,0.11909,0.12973
221522.059,9084844.017,-0.03244,0.12186,0.12610
221759.458,9085013.853,-0.02878,0.13403,0.13709
221970.954,9084875.733,-0.03331,0.09711,0.10266
222180.890,9085069.693,-0.04905,0.12172,0.13123
222383.204,9084953.567,-0.05918,0.11393,0.12839
217297.976,9101047.007,-0.22022,0.33405,0.40011
217173.348,9100979.327,-0.17273,0.33490,0.37682
217440.389,9101001.717,-0.28508,0.25190,0.38043
217187.523,9100853.933,-0.14809,0.30876,0.34244
217039.211,9100798.967,-0.11748,0.32004,0.34092
216881.447,9100879.173,-0.11671,0.33560,0.35532
216724.726,9100830.627,-0.10049,0.36191,0.37560
216575.036,9100934.757,-0.08370,0.39215,0.40099
216411.533,9100924.867,-0.06438,0.43318,0.43794
216270.568,9101066.617,-0.03872,0.41210,0.41392
216099.715,9101076.137,-0.00014,0.38750,0.38750
215971.974,9101217.853,0.03294,0.38048,0.38190
215796.504,9101222.367,0.04905,0.36134,0.36465
215695.228,9101363.470,0.09753,0.39134,0.40331
215553.811,9101403.363,0.11342,0.34545,0.36359
215447.489,9101324.437,0.11228,0.35336,0.37077
215305.106,9101433.423,0.11937,0.35830,0.37766
215161.046,9101381.470,0.11726,0.35915,0.37781
215030.059,9101484.740,0.11360,0.37197,0.38893
214874.080,9101426.877,0.09693,0.36587,0.37849
214747.596,9101525.177,0.09964,0.37268,0.38577
214587.435,9101471.813,0.08457,0.35484,0.36478
214469.349,9101578.507,0.08553,0.34445,0.35492
214320.226,9101538.503,0.06830,0.32907,0.33608
214221.015,9101659.293,0.10067,0.33295,0.34783
214270.418,9101814.150,0.14443,0.36986,0.39706
214178.969,9101929.743,0.17463,0.34953,0.39072
214224.209,9102071.703,0.22849,0.37642,0.44034
214139.317,9102187.633,0.25441,0.39528,0.47008
214017.869,9102164.810,0.30873,0.31554,0.44145
209099.415,9078399.740,-0.00014,0.03195,0.03195
209273.843,9078658.140,-0.02370,0.05696,0.06169
209187.970,9078871.310,0.02134,0.06482,0.06824
209289.414,9079170.167,0.00643,0.01834,0.01943
209482.592,9079273.427,-0.00752,0.08349,0.08383
209483.774,9079616.427,0.02644,0.05040,0.05692
209690.857,9079724.730,0.00527,0.08738,0.08754
209913.305,9079542.330,0.01605,0.09353,0.09490
210127.078,9079701.240,0.01671,0.10208,0.10344
210386.313,9079596.350,0.01057,0.08432,0.08498
210604.522,9079802.423,-0.00205,0.09634,0.09636
210532.728,9080081.033,-0.00340,0.10314,0.10319
210717.000,9080301.950,-0.00521,0.11191,0.11203
210993.767,9080248.880,-0.01056,0.12097,0.12143
211168.115,9080488.830,-0.01221,0.12616,0.12675
211043.284,9080770.117,-0.00781,0.12669,0.12694
211196.967,9081013.363,-0.00850,0.12539,0.12568
211494.621,9081028.363,-0.01293,0.12900,0.12965
211653.045,9081323.843,-0.00736,0.12279,0.12301
211507.060,9081553.523,-0.00912,0.12198,0.12232
211671.071,9081847.233,-0.01038,0.12449,0.12492
211981.543,9081937.563,-0.00472,0.11747,0.11756
212147.098,9082273.843,-0.00308,0.12451,0.12455
212460.546,9082367.597,0.00109,0.12202,0.12202
212650.841,9082667.087,0.00316,0.12674,0.12678
212538.365,9082919.443,0.00614,0.12648,0.12663
212764.655,9083208.607,0.00426,0.13029,0.13036
213087.206,9083222.603,0.00050,0.13155,0.13155
213323.061,9083495.943,-0.00124,0.13241,0.13242
213638.356,9083439.817,-0.00796,0.13901,0.13923
213871.303,9083639.143,-0.01128,0.13325,0.13373
213836.029,9083954.460,-0.01230,0.12354,0.12415
214083.871,9084130.893,-0.01730,0.12586,0.12705
214352.632,9084004.807,-0.01959,0.13130,0.13275
214591.723,9084192.223,-0.02445,0.13294,0.13517
214872.854,9084089.733,-0.02864,0.13021,0.13332
215107.937,9084286.333,-0.02916,0.13249,0.13566
215395.142,9084200.663,-0.03089,0.13279,0.13634
215627.404,9084412.353,-0.02871,0.13429,0.13733
215907.746,9084303.683,-0.02565,0.13593,0.13833
216118.395,9084498.077,-0.02957,0.13258,0.13584
216356.598,9084376.737,-0.03049,0.11697,0.12087
216554.797,9084580.153,-0.03962,0.12879,0.13475
216772.461,9084432.010,-0.03957,0.12695,0.13298
216994.095,9084613.873,-0.03093,0.11944,0.12338
217215.244,9084465.617,-0.02555,0.12163,0.12428
217472.133,9084630.557,-0.02606,0.11786,0.12071
217504.857,9084931.787,-0.02932,0.12890,0.13219
217780.457,9085044.000,-0.02373,0.13053,0.13267
217814.474,9085326.543,-0.01847,0.13100,0.13229
218085.520,9085438.257,-0.02534,0.13033,0.13277
218326.922,9085270.630,-0.02700,0.12216,0.12511
218611.770,9085357.370,-0.02951,0.12306,0.12655
218877.545,9085151.373,-0.03039,0.11878,0.12261
219182.865,9085200.470,-0.03150,0.12234,0.12633
219218.441,9085451.867,-0.03149,0.11925,0.12333
219495.031,9085547.813,-0.03594,0.11150,0.11715
219740.644,9085396.597,-0.03854,0.11517,0.12145
220001.882,9085524.213,-0.05118,0.11223,0.12335
220261.651,9085359.113,-0.05783,0.12516,0.13788
220534.943,9085467.527,-0.08110,0.12112,0.14576
220798.040,9085303.053,-0.08494,0.13744,0.16158
221060.963,9085432.053,-0.08425,0.13021,0.15509
221306.217,9085292.330,-0.06926,0.12510,0.14300
221552.110,9085456.480,-0.05167,0.11667,0.12760
221777.664,9085326.567,-0.01497,0.11954,0.12047
222019.707,9085521.100,-0.01964,0.18928,0.19030
222211.437,9085402.347,-0.02359,0.10671,0.10929
217474.626,9100868.500,-0.15725,0.28370,0.32437
217346.389,9100788.397,-0.14647,0.26482,0.30262
217615.945,9100825.793,-0.19401,0.21409,0.28892
217365.122,9100661.920,-0.12597,0.26209,0.29079
217218.340,9100598.333,-0.10696,0.25349,0.27513
217051.294,9100669.843,-0.09732,0.29552,0.31114
216903.118,9100608.030,-0.07000,0.31707,0.32470
216734.313,9100688.607,-0.07778,0.32904,0.33811
216616.345,9100589.790,-0.07559,0.33820,0.34654
216474.224,9100630.857,-0.05743,0.38474,0.38900
216377.085,9100793.097,-0.04528,0.38675,0.38939
216198.821,9100806.423,-0.02342,0.36066,0.36142
216062.416,9100947.713,-0.00114,0.35778,0.35778
215886.555,9100949.927,0.01291,0.35747,0.35771
215748.385,9101082.863,0.04195,0.35987,0.36231
215564.958,9101049.513,0.04558,0.31711,0.32037
215427.785,9101159.703,0.08320,0.32946,0.33980
215258.093,9101115.690,0.08753,0.32149,0.33319
215133.735,9101228.470,0.09720,0.32173,0.33610
214969.831,9101166.927,0.08665,0.32321,0.33462
214841.162,9101262.063,0.08120,0.32072,0.33084
214676.680,9101209.937,0.06010,0.30227,0.30819
214549.438,9101321.387,0.06073,0.31571,0.32150
214387.081,9101269.600,0.03686,0.30598,0.30819
214275.956,9101380.023,0.04462,0.29371,0.29708
214128.243,9101341.467,0.03014,0.25274,0.25453
214034.176,9101471.423,0.05675,0.26015,0.26627
214082.678,9101630.770,0.09469,0.28719,0.30240
213989.941,9101753.603,0.10852,0.25964,0.28140
214036.829,9101897.720,0.15022,0.28671,0.32368
213960.621,9102016.857,0.21167,0.27041,0.34341
213833.319,9102004.967,0.23696,0.16998,0.29162
209687.685,9080055.503,0.03291,0.07490,0.08181
209879.081,9080157.003,0.01222,0.08122,0.08213
210096.027,9079985.140,0.02047,0.10207,0.10410
210283.468,9080158.860,0.01247,0.12184,0.12248
210196.101,9080438.640,0.00701,0.11460,0.11482
210334.399,9080644.313,-0.00028,0.13389,0.13389
210606.038,9080585.450,-0.00070,0.11737,0.11737
210757.973,9080813.667,-0.00414,0.12093,0.12100
210616.192,9081092.457,-0.00669,0.11616,0.11636
210757.469,9081323.093,-0.00954,0.11965,0.12003
211052.933,9081287.550,-0.00972,0.12161,0.12200
211204.603,9081532.230,-0.01149,0.12317,0.12370
211064.484,9081799.500,-0.01150,0.12282,0.12335
211225.491,9082044.180,-0.01225,0.12382,0.12442
211529.620,9082070.620,-0.01310,0.12251,0.12321
211683.937,9082347.777,-0.01303,0.12576,0.12643
211990.944,9082460.670,-0.00686,0.12608,0.12627
212020.598,9082790.610,-0.00641,0.12934,0.12949
212227.389,9082980.127,0.00181,0.12693,0.12695
212157.226,9083320.737,0.00645,0.13065,0.13081
212356.327,9083494.147,0.00862,0.13079,0.13107
212652.780,9083442.700,0.00536,0.13094,0.13105
212754.261,9083734.693,0.00871,0.12538,0.12569
212965.264,9083852.207,0.00902,0.12644,0.12676
213239.297,9083756.700,0.00412,0.13313,0.13319
213377.775,9084057.177,0.00477,0.12664,0.12673
213599.910,9084147.263,-0.00416,0.11881,0.11888
213613.503,9084511.717,-0.00449,0.11351,0.11360
213821.687,9084626.917,-0.01159,0.12091,0.12147
214055.936,9084438.897,-0.01859,0.12721,0.12856
214284.540,9084602.580,-0.01918,0.13253,0.13391
214551.564,9084481.993,-0.02237,0.13519,0.13703
214783.139,9084670.797,-0.02218,0.13577,0.13757
215058.381,9084577.627,-0.02654,0.13759,0.14012
215284.069,9084775.513,-0.02828,0.13724,0.14012
215565.887,9084695.910,-0.03179,0.13878,0.14237
215792.350,9084910.720,-0.03242,0.13799,0.14175
216064.515,9084821.557,-0.03191,0.13630,0.13999
216288.839,9085033.167,-0.04033,0.14030,0.14599
216540.918,9084913.103,-0.04281,0.13268,0.13941
216776.372,9085103.430,-0.03843,0.12426,0.13007
217011.885,9084952.343,-0.03575,0.12822,0.13311
217265.758,9085105.317,-0.03692,0.13823,0.14308
217298.767,9085398.957,-0.03638,0.14516,0.14965
217571.883,9085507.970,-0.02380,0.13677,0.13883
217605.618,9085783.490,-0.03493,0.13343,0.13793
217870.921,9085892.857,-0.03635,0.13004,0.13502
218108.232,9085729.050,-0.03158,0.13071,0.13447
218387.957,9085812.430,-0.03244,0.12469,0.12884
218650.092,9085608.377,-0.03062,0.12051,0.12434
218951.443,9085653.777,-0.03325,0.11831,0.12289
218987.505,9085897.507,-0.03585,0.11541,0.12085
219262.322,9085990.767,-0.03600,0.11160,0.11727
219502.850,9085842.983,-0.03642,0.11014,0.11600
219761.079,9085966.167,-0.04191,0.10952,0.11726
220014.499,9085798.613,-0.04960,0.10432,0.11551
220282.929,9085900.533,-0.05746,0.11242,0.12625
220543.604,9085734.547,-0.07454,0.11968,0.14099
220800.561,9085855.863,-0.07325,0.12339,0.14350
221054.823,9085717.843,-0.08742,0.12429,0.15196
221293.308,9085870.660,-0.07527,0.10361,0.12806
221545.342,9085749.020,-0.06579,0.11043,0.12854
221772.789,9085930.040,-0.03418,0.07981,0.08682
222021.599,9085832.033,-0.04435,0.06279,0.07687
217648.104,9100683.740,-0.12979,0.21893,0.25450
217525.519,9100599.970,-0.10877,0.22545,0.25031
217789.580,9100644.550,-0.15627,0.15128,0.21750
217544.032,9100467.947,-0.09720,0.22168,0.24206
217399.263,9100399.603,-0.07785,0.24546,0.25751
217233.967,9100468.040,-0.08427,0.24633,0.26034
217085.759,9100398.297,-0.06706,0.25717,0.26577
216921.955,9100466.777,-0.06045,0.28562,0.29195
216802.124,9100362.523,-0.04211,0.30454,0.30743
216665.319,9100404.960,-0.04304,0.30960,0.31258
216567.347,9100269.777,-0.02878,0.29720,0.29859
216429.642,9100316.003,-0.03381,0.32088,0.32266
216385.493,9100492.253,-0.03681,0.34636,0.34831
216247.594,9100534.260,-0.02833,0.31498,0.31625
216158.061,9100686.190,-0.01975,0.32579,0.32639
215988.964,9100678.797,-0.01825,0.31576,0.31628
215853.863,9100801.243,0.00004,0.32669,0.32669
215694.657,9100792.687,-0.00457,0.30636,0.30639
215543.922,9100908.020,0.02742,0.31109,0.31229
215416.265,9100824.743,0.02405,0.24428,0.24546
215254.490,9100835.107,0.04363,0.28180,0.28516
215178.753,9100966.130,0.06262,0.29556,0.30212
214990.677,9101000.113,0.05533,0.29280,0.29798
214883.779,9100912.733,0.03418,0.28658,0.28861
214708.744,9100941.877,0.03009,0.27075,0.27242
214617.197,9101056.827,0.03525,0.27357,0.27583
214437.107,9101013.167,0.00990,0.26675,0.26693
214334.234,9101114.490,0.01453,0.26473,0.26513
214163.654,9101072.700,-0.00447,0.22613,0.22617
214068.788,9101189.253,0.00502,0.22683,0.22689
213903.127,9101176.823,-0.00155,0.21214,0.21214
213834.476,9101307.567,0.01229,0.21713,0.21748
213906.070,9101449.953,0.04818,0.23599,0.24086
213809.627,9101578.023,0.06698,0.23392,0.24332
213844.997,9101722.327,0.09064,0.21607,0.23431
213764.583,9101854.553,0.09807,0.23143,0.25135
213642.167,9101843.693,0.16245,0.15244,0.22277
209812.748,9080648.633,-0.00064,0.07838,0.07838
209940.931,9080446.090,-0.00321,0.08477,0.08483
209936.319,9080919.930,-0.00720,0.08649,0.08679
210202.800,9080923.060,-0.00417,0.11944,0.11951
210332.657,9081142.987,-0.01003,0.12433,0.12473
210171.970,9081431.453,-0.01447,0.10386,0.10487
210309.744,9081651.890,-0.01250,0.11322,0.11391
210611.709,9081594.060,-0.01012,0.11465,0.11510
210767.054,9081825.787,-0.01000,0.11752,0.11795
210641.578,9082091.060,-0.00671,0.11327,0.11347
210811.501,9082329.393,-0.00705,0.11646,0.11667
211097.984,9082308.800,-0.00984,0.12113,0.12153
211269.880,9082556.577,-0.00965,0.12370,0.12407
211551.704,9082569.113,-0.01298,0.12431,0.12499
211732.782,9082849.350,-0.00988,0.12454,0.12493
211611.760,9083068.017,-0.00552,0.12080,0.12093
211677.160,9083361.697,-0.00096,0.11975,0.11976
211889.422,9083489.643,0.00491,0.12012,0.12022
211854.835,9083828.453,0.00637,0.11937,0.11954
212072.078,9083976.627,0.00999,0.11490,0.11534
212305.766,9083811.227,0.01177,0.12964,0.13017
212522.798,9083946.123,0.01366,0.13024,0.13096
212518.023,9084254.040,0.01646,0.12868,0.12973
212741.210,9084382.973,0.01491,0.12613,0.12701
212956.988,9084192.570,0.01184,0.12710,0.12765
213174.886,9084306.703,0.00839,0.11941,0.11970
213183.117,9084624.137,0.01107,0.11857,0.11909
213399.598,9084739.063,0.00297,0.11674,0.11678
213399.109,9085072.727,0.00290,0.11724,0.11728
213622.654,9085201.613,-0.00192,0.12536,0.12537
213831.327,9084983.150,-0.00893,0.12517,0.12548
214043.974,9085074.807,-0.01020,0.13041,0.13081
214262.937,9084882.257,-0.01549,0.13296,0.13386
214484.550,9085047.707,-0.01516,0.13556,0.13640
214737.727,9084956.833,-0.02007,0.13926,0.14069
214956.127,9085149.777,-0.02226,0.14179,0.14353
215227.227,9085061.627,-0.02856,0.14250,0.14533
215437.484,9085259.857,-0.02954,0.14036,0.14343
215720.788,9085188.553,-0.03258,0.14080,0.14452
215919.050,9085402.630,-0.03961,0.14838,0.15358
216214.936,9085336.407,-0.04109,0.14213,0.14795
216359.908,9085551.567,-0.04139,0.14128,0.14722
216608.550,9085591.037,-0.04098,0.13669,0.14270
216800.243,9085425.503,-0.04131,0.13421,0.14042
217068.765,9085568.057,-0.03821,0.15807,0.16262
217102.248,9085853.273,-0.03601,0.15733,0.16140
217365.985,9085959.693,-0.03748,0.12814,0.13351
217396.083,9086225.077,-0.03498,0.12851,0.13319
217659.200,9086346.210,-0.03888,0.13873,0.14408
217894.406,9086190.193,-0.03770,0.13193,0.13721
218171.740,9086284.077,-0.03622,0.12657,0.13165
218427.981,9086070.120,-0.03230,0.12274,0.12692
218726.178,9086109.797,-0.03604,0.12037,0.12565
218782.919,9086343.477,-0.03768,0.11776,0.12364
219055.446,9086420.490,-0.03939,0.11299,0.11966
219273.521,9086280.070,-0.03937,0.11045,0.11726
219532.332,9086402.867,-0.04311,0.11039,0.11851
219779.362,9086236.747,-0.04218,0.10919,0.11705
220047.756,9086335.450,-0.05404,0.10695,0.11983
220297.903,9086166.790,-0.05623,0.10839,0.12210
220553.083,9086284.783,-0.05835,0.11035,0.12483
220795.065,9086139.843,-0.06255,0.12471,0.13952
221029.002,9086286.913,-0.08748,0.13594,0.16166
221272.983,9086155.750,-0.11301,0.09938,0.15049
221484.954,9086321.427,-0.09650,0.03354,0.10216
221732.725,9086217.357,-0.06297,0.07282,0.09627
217820.579,9100496.150,-0.08729,0.17838,0.19859
217697.617,9100403.317,-0.08656,0.18429,0.20361
217951.285,9100453.407,-0.11642,0.15993,0.19781
217708.557,9100262.070,-0.07474,0.20507,0.21827
217568.763,9100191.557,-0.06410,0.20245,0.21235
217413.053,9100264.460,-0.06227,0.24336,0.25120
217265.825,9100191.663,-0.04595,0.26248,0.26647
217103.826,9100257.063,-0.05126,0.25509,0.26019
216983.459,9100145.567,-0.04689,0.26345,0.26759
216845.562,9100182.547,-0.03621,0.27125,0.27366
216747.165,9100044.850,-0.02400,0.27525,0.27629
216605.756,9100089.643,-0.02561,0.26777,0.26899
216482.057,9099982.620,-0.02897,0.25450,0.25615
216319.593,9100055.660,-0.03888,0.26173,0.26460
216305.587,9100208.910,-0.03379,0.30438,0.30625
216145.398,9100287.463,-0.04098,0.26446,0.26761
216131.553,9100436.563,-0.03525,0.28602,0.28818
215975.285,9100529.000,-0.03264,0.28205,0.28393
215839.028,9100437.907,-0.04099,0.27243,0.27549
215704.934,9100504.037,-0.02971,0.26364,0.26530
215651.353,9100667.843,-0.01650,0.27881,0.27930
215485.962,9100685.237,0.01031,0.25410,0.25431
215438.335,9100554.767,-0.00045,0.22784,0.22784
215287.469,9100536.907,-0.00328,0.25666,0.25668
215173.322,9100677.740,0.01544,0.27133,0.27177
215020.234,9100638.553,0.00676,0.28136,0.28144
214904.111,9100741.623,0.01443,0.27395,0.27433
214749.053,9100679.097,-0.00453,0.26656,0.26660
214638.251,9100791.333,0.00169,0.25822,0.25823
