x,y
290058.6,9022436.1
231023.993,9100496.03
230890.955,9100981.9
230576.788,9101364.01
230645.403,9101758.91
230944.768,9099904.9
231302.531,9099867.06
230420.393,9102171.83
230444.014,9102668.24
230757.472,9102991.09
230604.183,9103385.41
230486.812,9103836.37
230465.307,9104343.25
230378.148,9104790.5
230130.744,9105177.1
230004.174,9105623.82
230374.58,9105902.15
230704.661,9106261.18
230919.899,9106659.49
230904.896,9107167.61
230914.554,9107720.19
230891.648,9108296.3
230875.921,9108947.85
230737.572,9109586.86
230597.612,9110187.98
230408.907,9110777.77
230173.114,9111360.22
229895.803,9111926.06
229588.142,9112487.06
229252.42,9113039.82
228901.134,9113584.7
228524.246,9114117.16
228125.61,9114637.37
227707.742,9115145.43
227274.492,9115643.04
226827.99,9116130.5
226366.049,9116605.37
225885.903,9117064.85
225381.084,9117480.95
224842.214,9117854.83
224287.714,9118198.57
223721.952,9118515.57
223153.838,9118806.76
222585.431,9119077
222019.945,9119319.84
221477.811,9119468.2
220947.786,9119548.06
220545.097,9120088.38
219988.265,9119897.38
219470.909,9120176.76
219026.828,9120636.59
218549.778,9120876.45
218086.938,9121052.03
217635.869,9121194.61
217597.101,9121716.79
217141.916,9121858.95
217056.282,9122397.52
216603.091,9122855.63
216134.447,9123212.86
216254.903,9123679.26
216102.248,9124145.93
236244.507,9032718.91
235534.754,9032841.64
237036.284,9032877.27
237846.615,9032516.85
238806.517,9032452.5
239442.171,9031415.99
240573.495,9031609.78
241664.316,9031584.39
242476.342,9030231
243922.624,9029842.85
244356.73,9028457.9
244750.997,9027054.52
246216.527,9026499.24
247546.065,9026207.08
248923.155,9026711.09
250590.171,9026441.92
251149.831,9024859.21
252778.608,9024752.86
254480.953,9024626.83
255283.949,9023041.53
257035.705,9022986.19
258033.097,9024265.38
259668.557,9023199.14
261417.67,9022228.03
263166.783,9021256.92
264997.264,9020600
266997.875,9020600
268998.487,9020600
270999.098,9020600
272999.71,9020600
274736.979,9021584.07
276470.199,9022583.26
277726.545,9021818.6
279182.276,9021235.29
280117.509,9022645.41
281054.962,9023940.34
282254.047,9023378.17
283368.92,9022999.07
284535.716,9023374.81
285615.103,9023572.21
286303.069,9022950.95
286900.705,9022642
287529.678,9023100.68
288071.962,9022677.64
288587.622,9022659.97
288947.936,9022699.99
289256.013,9022567.96
289523.461,9022570.68
289790.459,9022598.39
230721.38,9100294.79
230613.237,9100616.55
230424.999,9100984.81
230111.909,9101328.82
230227.052,9101738.48
231114.121,9099513.12
231741,9099738
229924.101,9102090.06
230048.744,9102542.2
230201.711,9103058.18
230118.196,9103540.02
230103.535,9104042.36
230008.056,9104479.01
229900.701,9104795.93
229652.526,9104944.32
229599.347,9105335
229605.021,9105805.38
229877,9106126.21
230260.259,9106355.62
230437.428,9106843.54
230433.15,9107421.8
230410.697,9107967.85
230372.471,9108524.31
230297.519,9109084.45
230176.813,9109653.95
230018.806,9110223.49
229813.7,9110787.48
229565.206,9111342.88
229281.166,9111889.03
228969.905,9112427.02
228635.882,9112957.15
228280.844,9113478.18
227904.558,9113988.54
227508.533,9114487.4
227095.707,9114975.8
226668.753,9115454.3
226228.528,9115921.76
225771.81,9116375.36
225293.194,9116800.53
224790.969,9117192.23
224262.236,9117549.95
223722.994,9117877.42
223183.588,9118156.03
222648.256,9118428.25
222096.174,9118693.81
221553.051,9118862.27
221032.281,9118956
220525.577,9119047.99
220435.03,9119573.63
220005.396,9119309.12
219517.51,9119561.54
219038.719,9119643.83
218962.049,9120127.89
218542.496,9120334.33
218091.581,9120517.71
217646.576,9120670.37
217217.886,9120837.32
217196.194,9121354
216767.523,9121408.58
216697.802,9121917.94
216617.116,9122407.68
216184.503,9122703.01
215691.958,9122827.9
215704.53,9123309.15
215797.538,9123772.35
235777.437,9033586.99
236574.295,9033583.66
237427.768,9033621.84
238249.279,9033529.92
239138.181,9033501.31
239823.181,9032521.71
240941.112,9032798.7
242007.679,9032886.58
242644.119,9031671.28
243600.334,9031134.72
245023.082,9030828.54
245438.601,9029425.34
245842.612,9027974.72
247338.056,9027623.62
248545.155,9028432.83
250117.495,9028023.45
251671.407,9028016.2
252191.708,9026380.67
253852.194,9026299.33
255596.096,9026241.18
256262.986,9024530.79
257384.983,9026158.1
259409.873,9025417.1
261147.61,9024435.01
262863.972,9023424.51
264679.984,9022645.94
266605.266,9022349.24
268622.754,9022337.06
270613.018,9022376.77
272639.962,9022270.22
274358.965,9023438.26
275940.346,9024725.21
277706.245,9023947.51
278840.477,9022951.57
279562.714,9024617.63
281256.272,9025541.55
282478.406,9024842.31
283578.504,9024193.16
284834.212,9024523.41
285832.505,9024567.7
286494.895,9023853.78
287023.689,9023446.04
287611.602,9023825.46
288014.31,9023320.9
288426.907,9023124
288796.349,9023052.17
289150.161,9022925.27
289423.405,9022884.97
289656.572,9022727.19
230270.306,9100212.68
230202.322,9100598.17
229968.602,9100882.95
229664.164,9101189.01
229768.954,9101648.96
231786.016,9099220.76
231373.709,9099108.45
232107.28,9099550.86
229473.753,9101962.48
229608.224,9102410.19
229738.176,9102865.4
229736.139,9103305
229744.927,9103776.97
229726.535,9104201.32
229475.339,9104526.61
229312.406,9104921.48
229221.85,9105275.06
229284.032,9105690.83
229346.399,9106173.87
229597.863,9106462.81
229965.049,9106651.72
230028.615,9107148.59
229957.299,9107691.74
229906.409,9108244.16
229833.044,9108780
229725.721,9109322.71
229579.587,9109870.55
229388.943,9110413.11
229157.321,9110949.09
228889.289,9111476.65
228592.647,9111996.38
228272.991,9112508.68
227931.458,9113013.36
227571.342,9113508.17
227192.265,9113992.63
226796.745,9114468.3
226386.241,9114933.84
225962.214,9115389.24
225524.632,9115830.92
225065.406,9116251.44
224585.01,9116643.85
224091.412,9117002.19
223592.893,9117313.75
223109.257,9117558.82
222622.535,9117802.18
222108.189,9118089.27
221581.277,9118275.1
221064.709,9118374.49
220558.287,9118485.07
220048.872,9118748.08
219547.586,9118994.91
219065.192,9119103.34
218582.811,9119252.99
218545.813,9119782.66
218087.784,9119985.69
217636.069,9120150.81
217196.108,9120327.45
216778.616,9120502.42
216839.104,9120967.73
216414.945,9120888.61
216370.273,9121405.72
216294.48,9121802.68
216288.333,9122226.99
215861.627,9122376.97
236110.506,9034298.61
236907.647,9034371.3
237702.188,9034536.23
238490.45,9034536.03
239362.916,9034576.39
240134.395,9033659.08
241196.893,9034032.19
242225.902,9034237.08
242955.124,9033056.77
243468.823,9032289.66
244571.52,9032163.05
246012.704,9032208.85
246490.865,9030598.51
246921.849,9029110.32
248117.88,9029989.68
249698.037,9029633.85
251210.891,9029672.74
252778.284,9029693.65
253295.592,9027997.85
254991.843,9028005.8
256736.87,9028050.82
258821.949,9027387.43
260867.74,9026658.79
262597.338,9025651.05
264317.536,9024672.68
266233.989,9024160.57
268214.224,9024082.12
270212,9024145.78
272234.57,9024068.55
273784.87,9025357.35
275038.837,9026812.33
276740.171,9026597.12
278140.57,9025900.4
279918.592,9026468.47
281607.264,9027106.66
282828.944,9026243.46
283930.742,9025438.02
285174.994,9025704.33
286136.356,9025388.6
286684.905,9024703.46
287151.9,9024205.67
287705.519,9024515.29
288092.461,9024287.35
288089.583,9023820.15
288405.726,9023596.21
288732.529,9023449.32
289023.644,9023219.43
289287.621,9023138.58
289449.42,9023206.87
289599.206,9023089.35
289621.913,9022899.01
229757.121,9100377.27
229851.956,9099942.32
229563.084,9100744.2
229242.084,9100963.04
229338.055,9101466.62
229071.997,9101762.72
229150.746,9102269.4
229308.522,9102712.16
229347.555,9103129.83
229365.549,9103596.6
229399.716,9104058.22
229110.171,9104328.23
229071.841,9104692.96
228955.717,9105094.77
228991.726,9105547
229018.656,9105994.58
228961.265,9106448.59
229251.783,9106665.76
229656.578,9106861.57
229673.984,9107283.53
229579.223,9107633.59
229488.823,9108019.46
229382.877,9108517.04
229294.001,9109017.92
229160.801,9109551.46
228977.179,9110065.78
228760.576,9110580.24
228507.556,9111087.85
228225.358,9111588.4
227919.498,9112082.14
227593.296,9112568.94
227240.834,9113046.21
226880.543,9113512.05
226504.856,9113978.67
226110.578,9114431.05
225703.457,9114874.01
225281.169,9115305.19
224851.946,9115720.71
224386.645,9116115.15
223913.211,9116461.08
223477.476,9116757.15
223072.313,9116946.42
222613.849,9117187.08
222120.63,9117490.74
221611.217,9117697.08
221107.363,9117802.93
220605.735,9117923.87
220094.851,9118191.58
219594.259,9118444.25
219113.184,9118563.2
218633.192,9118722.16
218152.649,9118936.78
218102.947,9119458.07
217636.787,9119634.56
217180.915,9119823.05
216718.354,9119958.78
216346.804,9120360.58
215949.707,9120600.05
216006.782,9121080.24
215952.137,9121562.25
215980.842,9121909.13
236435.666,9035011.78
237117.303,9035213.51
237865.258,9035590.21
238644.385,9035480.61
239390.02,9035696.63
240302.752,9034840.64
241309.585,9035320.54
242382.64,9035668.35
243247.347,9034483.75
243972.812,9033388.8
245187.261,9033635.39
246486.185,9034035.67
247301.233,9032880.94
247653.879,9031485.49
249263.331,9031219.9
250778.73,9031342.38
252327.111,9031442.82
253832.519,9031337.92
254450.089,9029791.17
256088.756,9029943.54
258164.602,9029271.8
260290.296,9028590.7
262519.622,9027905.85
264280.644,9026755.47
265857.463,9025887.24
267695.751,9025891.92
269647.12,9025869.32
271722.262,9025914.39
273075.325,9027498.09
275114.677,9028825.04
276871.007,9028405.28
278574.894,9027853.3
280240.461,9028211.84
281865.732,9028674.8
283105.742,9027655.52
284183.891,9026699.39
285319.218,9026895.36
286258.57,9026351.79
286869.293,9025547.12
287324.401,9024938.72
287908.222,9025118.3
288243.008,9024790.26
288525.679,9024488.37
288435.753,9024061.36
288704.126,9023842.7
288947.287,9023741.91
288985.332,9023475.22
289185.041,9023343.39
289403.065,9023376.49
229361.718,9100035.99
229227.246,9100457.82
229522.19,9099569.38
228848.973,9100692.11
228927.1,9101228.41
228688.635,9101549.53
228809.119,9101998.84
228662.93,9102317.15
228874.927,9102630.87
228943.315,9103006.99
229046.428,9103356.44
228966.032,9103635.95
229069.525,9103941.08
228803.452,9104124.19
228820.907,9104471.68
228760.523,9104805.9
228626.234,9105107.49
228725.996,9105421.76
228739.782,9105824.85
228699.064,9106236.23
228593.975,9106661.2
228873.721,9106899.31
229307.765,9107083.47
229260.649,9107567.21
229053.502,9108108.02
228839.806,9108618.61
228840.131,9109130.21
228640.89,9109571.68
228451.231,9110061.79
228223.083,9110552.17
227963.085,9111037.03
227677.264,9111515.71
227369.378,9111990.08
227040.063,9112462.41
226636.869,9112935.9
226270.209,9113450
225885.508,9113896.14
225493.628,9114329.79
225089.396,9114751.76
224669.545,9115152.5
224309.486,9115557.99
223861.718,9115805.31
223442.573,9116206.77
223054.625,9116330.65
222630.807,9116584.99
222145.792,9116907.05
221649.545,9117124.28
221157.13,9117240.14
220662.831,9117370.64
220152.846,9117643.56
219648.974,9117901.23
219167.405,9118028.32
218689.263,9118194.89
218213.274,9118417.45
217743.785,9118610.96
217677.213,9119120.98
217206.989,9119317.51
216752.556,9119422.81
216310.245,9119472.05
216259.955,9119915.75
215878.777,9120119.45
236483.528,9035780.61
237125.212,9036018.22
237585.12,9036625.24
238445.156,9036585.62
239317.831,9036717.47
240319.402,9036032.51
241357.876,9036738.73
242648.564,9037176.4
243556.097,9036067.99
244396.734,9034906.8
245690.593,9035323.52
247203.777,9035566.88
248061.227,9034236.06
248769.041,9032762.59
250294.062,9032964.8
251901.407,9033172.92
253635.015,9033047.29
255590.397,9031877.21
257581.573,9031189.7
259610.471,9030485.47
261637.236,9029899.57
263408.863,9029822.47
264693.966,9028692.72
266513.86,9027682.74
268726.687,9027634.89
270707.372,9027618.44
271731.713,9029001.94
273483.918,9029604.27
275341.463,9030831.5
277090.867,9030336.53
278922.117,9029814.82
280643.894,9029756.54
282000.932,9030287.54
283272.283,9029082.67
284456.328,9028058.61
285614.657,9027876.67
286410.138,9027366.4
287279.763,9027024.46
287158.384,9026231.77
287575.451,9025621.34
288185.013,9025668.03
288452.212,9025265.48
288673.047,9024896.17
288859.478,9024548.59
288760.128,9024207.23
288965.585,9024041.27
289121.342,9023945.02
289173.343,9023756.19
289132.811,9023573.23
289255.631,9023474.59
228988.08,9099737.85
228849.325,9100172.02
229096.685,9099327.72
228441.965,9100407.27
228501.207,9100977.68
228336.852,9101490.45
228475.835,9101932.63
228246.389,9102256.5
228390.362,9102616.25
228536.12,9102952.79
228696.645,9103344.4
228701.19,9103766.51
228513.868,9104019.18
228592.751,9104295
228554.688,9104578.36
228473.695,9104866.31
228322.946,9105122.2
228424.617,9105366.63
228475.795,9105673.77
228441.518,9106040.33
228356.783,9106414.06
228214.889,9106796.19
228435.932,9107098.84
228905.365,9107282.58
228833.298,9107722.86
228576.008,9108190.67
228266.474,9108608.85
228408.736,9109025.57
228178.596,9109498.91
227973.815,9109973.77
227740.378,9110439.41
227479.968,9110899.72
227196.517,9111357.39
226894.897,9111808.44
226580.475,9112253.29
226224.922,9112603.84
225967.353,9113029.23
225605.18,9113447.27
225231.038,9113865.26
224843.152,9114275.32
224436.441,9114674.34
223992.99,9115089.02
223503.416,9115299.36
223483.434,9115759.95
223079.126,9115713.63
222623.888,9116006.73
222156.847,9116337.78
221678.617,9116561.4
221200.848,9116686.18
220720.188,9116825.43
220220.14,9117104.03
219717.7,9117367.25
219233.369,9117501.26
218748.456,9117673.27
218268.897,9117900.92
217804.99,9118101.67
217346.13,9118315.5
217272.631,9118816.57
216814.43,9118925.59
216355.717,9119000.5
215847.052,9119150.35
215887.272,9119636.13
236653.482,9036765.88
236091.789,9036463.92
237161.787,9037479.57
238003.303,9037644.35
238908.367,9037723.64
240083.876,9037198.35
240756.545,9037985.66
241818.928,9038232.71
242973.655,9038831.18
243905.279,9037717.8
244817.301,9036549.75
246291.932,9036858.52
247772.93,9037264.35
248734.458,9035920.1
249610.905,9034491.5
251255.601,9034783.65
253122.946,9035032.37
255185.32,9033836.39
257108.965,9033127.23
259074.576,9032407.53
261047.937,9031803.69
262922.308,9031625.95
264955.351,9031117.24
266437.976,9029781.31
268051.801,9029203.24
269924.741,9029667.52
271777.015,9030809.2
273604.525,9031589.37
275371.149,9032828.29
277121.001,9032335.86
278878.896,9031814.96
280477.723,9031365.42
282013.927,9031900.63
283356.634,9030551.09
284524.787,9029450.37
285579.175,9028899.27
286551.373,9028401.28
287356.026,9027936.33
288081.246,9027569.52
288177.529,9026983.2
287884.736,9026319.25
288552.899,9026089.72
288737.158,9025683.65
288869.524,9025275.69
288986.541,9024878.68
289129.415,9024589.13
289041.959,9024315.69
289209.25,9024156.73
289284.397,9023950.38
289309.312,9023773.02
289359.956,9023611.24
228596.71,9099430.65
228487.641,9099865.06
228734.922,9098981.39
228148.73,9100001.04
228017.656,9100261.98
228012.732,9100668.84
228127.925,9101109.34
227926.197,9101471.8
228098.752,9101870.16
227853.349,9102182.96
227984.289,9102538.09
228088.794,9102902.55
228303.646,9103215.03
228471.782,9103495.97
228388.276,9103748.45
228276.438,9104014.44
228364.818,9104309.21
228331.392,9104609.92
228239.984,9104862.77
228088.321,9105075.26
228113.991,9105330.45
228179.89,9105565.87
228190.864,9105859.76
228116.388,9106189.46
227999.8,9106525.94
227827.083,9106861.96
227979.304,9107167
228132.419,9107490.56
228536.696,9107457.38
228377.432,9107831.7
228087.293,9108236.55
227791.181,9108628.4
